Territorio_Code,Indicatore_Code,TipoVolontariato_Code,Anno,Valore,AmpiezzaFamiglia_Code,RisorseEconomiche_Code,Sesso_Code,AnniAttivita_Code,TipoAttivita_Code,TitoloStudio_Code,CondizioneLavorativa_Code,Eta_Code
IT,PGE15_UAAV,DIRVOL,2013,3016.0,,,,,,,,
IT,PGE15_UAAV,DIRVOL,2023,2526.0,,,,,,,,
IT,PGE15_UAAV,ORGVOL,2013,4123.0,,,,,,,,
IT,PGE15_UAAV,ORGVOL,2023,3175.0,,,,,,,,
IT,PGE15_UAPV,DIRVOL,2013,5.8,,,,,,,,
IT,PGE15_UAPV,DIRVOL,2023,4.9,,,,,,,,
IT,PGE15_UAPV,ORGVOL,2013,7.9,,,,,,,,
IT,PGE15_UAPV,ORGVOL,2023,6.2,,,,,,,,
IT,PGE15_UAPV,TOTAL,2013,12.7,,,,,,,,
IT,PGE15_UAPV,TOTAL,2023,9.1,,,,,,,,
IT,HUA_15,DIRVOL,2013,48236.0,,,,,,,,
IT,HUA_15,DIRVOL,2023,27692.0,,,,,,,,
IT,HUA_15,ORGVOL,2013,77053.0,,,,,,,,
IT,HUA_15,ORGVOL,2023,56585.0,,,,,,,,
IT,HUA_15,TOTAL,2013,125289.0,,,,,,,,
IT,HUA_15,TOTAL,2023,84276.0,,,,,,,,
IT,HAUA_15,DIRVOL,2013,16.0,,,,,,,,
IT,HAUA_15,DIRVOL,2023,11.0,,,,,,,,
IT,HAUA_15,ORGVOL,2013,18.7,,,,,,,,
IT,HAUA_15,ORGVOL,2023,17.8,,,,,,,,
IT,HAUA_15,TOTAL,2013,19.0,,,,,,,,
IT,HAUA_15,TOTAL,2023,18.0,,,,,,,,
ITC,PGE15_UAAV,DIRVOL,2013,779.0,,,,,,,,
ITC,PGE15_UAAV,DIRVOL,2023,815.0,,,,,,,,
ITC,PGE15_UAAV,ORGVOL,2013,1304.0,,,,,,,,
ITC,PGE15_UAAV,ORGVOL,2023,1045.0,,,,,,,,
ITC,PGE15_UAPV,DIRVOL,2013,5.6,,,,,,,,
ITC,PGE15_UAPV,DIRVOL,2023,5.9,,,,,,,,
ITC,PGE15_UAPV,ORGVOL,2013,9.4,,,,,,,,
ITC,PGE15_UAPV,ORGVOL,2023,7.6,,,,,,,,
ITC,PGE15_UAPV,TOTAL,2013,14.0,,,,,,,,
ITC,PGE15_UAPV,TOTAL,2023,10.9,,,,,,,,
ITC,HUA_15,DIRVOL,2013,13883.0,,,,,,,,
ITC,HUA_15,DIRVOL,2023,8389.0,,,,,,,,
ITC,HUA_15,ORGVOL,2013,27686.0,,,,,,,,
ITC,HUA_15,ORGVOL,2023,22360.0,,,,,,,,
ITC,HUA_15,TOTAL,2013,41569.0,,,,,,,,
ITC,HUA_15,TOTAL,2023,30748.0,,,,,,,,
ITC,HAUA_15,DIRVOL,2013,17.8,,,,,,,,
ITC,HAUA_15,DIRVOL,2023,10.3,,,,,,,,
ITC,HAUA_15,ORGVOL,2013,21.2,,,,,,,,
ITC,HAUA_15,ORGVOL,2023,21.4,,,,,,,,
ITC,HAUA_15,TOTAL,2013,21.3,,,,,,,,
ITC,HAUA_15,TOTAL,2023,20.3,,,,,,,,
ITC1,PGE15_UAAV,DIRVOL,2013,180.0,,,,,,,,
ITC1,PGE15_UAAV,DIRVOL,2023,216.0,,,,,,,,
ITC1,PGE15_UAAV,ORGVOL,2013,335.0,,,,,,,,
ITC1,PGE15_UAAV,ORGVOL,2023,235.0,,,,,,,,
ITC1,PGE15_UAPV,DIRVOL,2013,4.7,,,,,,,,
ITC1,PGE15_UAPV,DIRVOL,2023,5.8,,,,,,,,
ITC1,PGE15_UAPV,ORGVOL,2013,8.7,,,,,,,,
ITC1,PGE15_UAPV,ORGVOL,2023,6.3,,,,,,,,
ITC1,PGE15_UAPV,TOTAL,2013,12.2,,,,,,,,
ITC1,PGE15_UAPV,TOTAL,2023,10.8,,,,,,,,
ITC1,HUA_15,DIRVOL,2013,3377.0,,,,,,,,
ITC1,HUA_15,DIRVOL,2023,2492.0,,,,,,,,
ITC1,HUA_15,ORGVOL,2013,8384.0,,,,,,,,
ITC1,HUA_15,ORGVOL,2023,4012.0,,,,,,,,
ITC1,HUA_15,TOTAL,2013,11761.0,,,,,,,,
ITC1,HUA_15,TOTAL,2023,6504.0,,,,,,,,
ITC1,HAUA_15,DIRVOL,2013,18.8,,,,,,,,
ITC1,HAUA_15,DIRVOL,2023,11.6,,,,,,,,
ITC1,HAUA_15,ORGVOL,2013,25.1,,,,,,,,
ITC1,HAUA_15,ORGVOL,2023,17.1,,,,,,,,
ITC1,HAUA_15,TOTAL,2013,24.9,,,,,,,,
ITC1,HAUA_15,TOTAL,2023,16.2,,,,,,,,
ITC2,PGE15_UAAV,DIRVOL,2013,6.0,,,,,,,,
ITC2,PGE15_UAAV,DIRVOL,2023,4.0,,,,,,,,
ITC2,PGE15_UAAV,ORGVOL,2013,10.0,,,,,,,,
ITC2,PGE15_UAAV,ORGVOL,2023,7.0,,,,,,,,
ITC2,PGE15_UAPV,DIRVOL,2013,5.5,,,,,,,,
ITC2,PGE15_UAPV,DIRVOL,2023,3.9,,,,,,,,
ITC2,PGE15_UAPV,ORGVOL,2013,8.7,,,,,,,,
ITC2,PGE15_UAPV,ORGVOL,2023,6.5,,,,,,,,
ITC2,PGE15_UAPV,TOTAL,2013,13.5,,,,,,,,
ITC2,PGE15_UAPV,TOTAL,2023,8.2,,,,,,,,
ITC2,HUA_15,DIRVOL,2013,76.0,,,,,,,,
ITC2,HUA_15,DIRVOL,2023,70.0,,,,,,,,
ITC2,HUA_15,ORGVOL,2013,244.0,,,,,,,,
ITC2,HUA_15,ORGVOL,2023,125.0,,,,,,,,
ITC2,HUA_15,TOTAL,2013,319.0,,,,,,,,
ITC2,HUA_15,TOTAL,2023,195.0,,,,,,,,
ITC2,HAUA_15,DIRVOL,2013,12.4,,,,,,,,
ITC2,HAUA_15,DIRVOL,2023,16.5,,,,,,,,
ITC2,HAUA_15,ORGVOL,2013,25.5,,,,,,,,
ITC2,HAUA_15,ORGVOL,2023,17.8,,,,,,,,
ITC2,HAUA_15,TOTAL,2013,21.5,,,,,,,,
ITC2,HAUA_15,TOTAL,2023,22.1,,,,,,,,
ITC3,PGE15_UAAV,DIRVOL,2013,73.0,,,,,,,,
ITC3,PGE15_UAAV,DIRVOL,2023,95.0,,,,,,,,
ITC3,PGE15_UAAV,ORGVOL,2013,89.0,,,,,,,,
ITC3,PGE15_UAAV,ORGVOL,2023,81.0,,,,,,,,
ITC3,PGE15_UAPV,DIRVOL,2013,5.1,,,,,,,,
ITC3,PGE15_UAPV,DIRVOL,2023,7.1,,,,,,,,
ITC3,PGE15_UAPV,ORGVOL,2013,6.3,,,,,,,,
ITC3,PGE15_UAPV,ORGVOL,2023,6.1,,,,,,,,
ITC3,PGE15_UAPV,TOTAL,2013,10.6,,,,,,,,
ITC3,PGE15_UAPV,TOTAL,2023,11.3,,,,,,,,
ITC3,HUA_15,DIRVOL,2013,863.0,,,,,,,,
ITC3,HUA_15,DIRVOL,2023,939.0,,,,,,,,
ITC3,HUA_15,ORGVOL,2013,1762.0,,,,,,,,
ITC3,HUA_15,ORGVOL,2023,2151.0,,,,,,,,
ITC3,HUA_15,TOTAL,2013,2625.0,,,,,,,,
ITC3,HUA_15,TOTAL,2023,3089.0,,,,,,,,
ITC3,HAUA_15,DIRVOL,2013,11.9,,,,,,,,
ITC3,HAUA_15,DIRVOL,2023,9.9,,,,,,,,
ITC3,HAUA_15,ORGVOL,2013,19.7,,,,,,,,
ITC3,HAUA_15,ORGVOL,2023,26.4,,,,,,,,
ITC3,HAUA_15,TOTAL,2013,17.5,,,,,,,,
ITC3,HAUA_15,TOTAL,2023,20.6,,,,,,,,
ITC4,PGE15_UAAV,DIRVOL,2013,521.0,,,,,,,,
ITC4,PGE15_UAAV,DIRVOL,2023,500.0,,,,,,,,
ITC4,PGE15_UAAV,ORGVOL,2013,871.0,,,,,,,,
ITC4,PGE15_UAAV,ORGVOL,2023,722.0,,,,,,,,
ITC4,PGE15_UAPV,DIRVOL,2013,6.1,,,,,,,,
ITC4,PGE15_UAPV,DIRVOL,2023,5.8,,,,,,,,
ITC4,PGE15_UAPV,ORGVOL,2013,10.2,,,,,,,,
ITC4,PGE15_UAPV,ORGVOL,2023,8.3,,,,,,,,
ITC4,PGE15_UAPV,TOTAL,2013,15.4,,,,,,,,
ITC4,PGE15_UAPV,TOTAL,2023,11.0,,,,,,,,
ITC4,HUA_15,DIRVOL,2013,9568.0,,,,,,,,
ITC4,HUA_15,DIRVOL,2023,4889.0,,,,,,,,
ITC4,HUA_15,ORGVOL,2013,17296.0,,,,,,,,
ITC4,HUA_15,ORGVOL,2023,16072.0,,,,,,,,
ITC4,HUA_15,TOTAL,2013,26864.0,,,,,,,,
ITC4,HUA_15,TOTAL,2023,20961.0,,,,,,,,
ITC4,HAUA_15,DIRVOL,2013,18.4,,,,,,,,
ITC4,HAUA_15,DIRVOL,2023,9.8,,,,,,,,
ITC4,HAUA_15,ORGVOL,2013,19.9,,,,,,,,
ITC4,HAUA_15,ORGVOL,2023,22.3,,,,,,,,
ITC4,HAUA_15,TOTAL,2013,20.5,,,,,,,,
ITC4,HAUA_15,TOTAL,2023,22.0,,,,,,,,
ITD,PGE15_UAAV,DIRVOL,2013,708.0,,,,,,,,
ITD,PGE15_UAAV,DIRVOL,2023,627.0,,,,,,,,
ITD,PGE15_UAAV,ORGVOL,2013,1021.0,,,,,,,,
ITD,PGE15_UAAV,ORGVOL,2023,911.0,,,,,,,,
ITD,PGE15_UAPV,DIRVOL,2013,7.1,,,,,,,,
ITD,PGE15_UAPV,DIRVOL,2023,6.2,,,,,,,,
ITD,PGE15_UAPV,ORGVOL,2013,10.2,,,,,,,,
ITD,PGE15_UAPV,ORGVOL,2023,9.1,,,,,,,,
ITD,PGE15_UAPV,TOTAL,2013,16.1,,,,,,,,
ITD,PGE15_UAPV,TOTAL,2023,13.1,,,,,,,,
ITD,HUA_15,DIRVOL,2013,11105.0,,,,,,,,
ITD,HUA_15,DIRVOL,2023,6916.0,,,,,,,,
ITD,HUA_15,ORGVOL,2013,20218.0,,,,,,,,
ITD,HUA_15,ORGVOL,2023,14979.0,,,,,,,,
ITD,HUA_15,TOTAL,2013,31323.0,,,,,,,,
ITD,HUA_15,TOTAL,2023,21895.0,,,,,,,,
ITD,HAUA_15,DIRVOL,2013,15.7,,,,,,,,
ITD,HAUA_15,DIRVOL,2023,11.0,,,,,,,,
ITD,HAUA_15,ORGVOL,2013,19.8,,,,,,,,
ITD,HAUA_15,ORGVOL,2023,16.4,,,,,,,,
ITD,HAUA_15,TOTAL,2013,19.4,,,,,,,,
ITD,HAUA_15,TOTAL,2023,16.6,,,,,,,,
ITDA,PGE15_UAAV,DIRVOL,2013,71.0,,,,,,,,
ITDA,PGE15_UAAV,DIRVOL,2023,58.0,,,,,,,,
ITDA,PGE15_UAAV,ORGVOL,2013,139.0,,,,,,,,
ITDA,PGE15_UAAV,ORGVOL,2023,148.0,,,,,,,,
ITDA,PGE15_UAPV,DIRVOL,2013,8.1,,,,,,,,
ITDA,PGE15_UAPV,DIRVOL,2023,6.4,,,,,,,,
ITDA,PGE15_UAPV,ORGVOL,2013,15.8,,,,,,,,
ITDA,PGE15_UAPV,ORGVOL,2023,16.2,,,,,,,,
ITDA,PGE15_UAPV,TOTAL,2013,21.9,,,,,,,,
ITDA,PGE15_UAPV,TOTAL,2023,19.8,,,,,,,,
ITDA,HUA_15,DIRVOL,2013,1421.0,,,,,,,,
ITDA,HUA_15,DIRVOL,2023,481.0,,,,,,,,
ITDA,HUA_15,ORGVOL,2013,2618.0,,,,,,,,
ITDA,HUA_15,ORGVOL,2023,2036.0,,,,,,,,
ITDA,HUA_15,TOTAL,2013,4039.0,,,,,,,,
ITDA,HUA_15,TOTAL,2023,2516.0,,,,,,,,
ITDA,HAUA_15,DIRVOL,2013,20.1,,,,,,,,
ITDA,HAUA_15,DIRVOL,2023,8.3,,,,,,,,
ITDA,HAUA_15,ORGVOL,2013,18.9,,,,,,,,
ITDA,HAUA_15,ORGVOL,2023,13.8,,,,,,,,
ITDA,HAUA_15,TOTAL,2013,21.0,,,,,,,,
ITDA,HAUA_15,TOTAL,2023,13.9,,,,,,,,
ITD1,PGE15_UAAV,DIRVOL,2013,35.0,,,,,,,,
ITD1,PGE15_UAAV,DIRVOL,2023,25.0,,,,,,,,
ITD1,PGE15_UAAV,ORGVOL,2013,72.0,,,,,,,,
ITD1,PGE15_UAAV,ORGVOL,2023,71.0,,,,,,,,
ITD1,PGE15_UAPV,DIRVOL,2013,8.2,,,,,,,,
ITD1,PGE15_UAPV,DIRVOL,2023,5.5,,,,,,,,
ITD1,PGE15_UAPV,ORGVOL,2013,16.9,,,,,,,,
ITD1,PGE15_UAPV,ORGVOL,2023,15.8,,,,,,,,
ITD1,PGE15_UAPV,TOTAL,2013,23.0,,,,,,,,
ITD1,PGE15_UAPV,TOTAL,2023,18.3,,,,,,,,
ITD1,HUA_15,DIRVOL,2013,1035.0,,,,,,,,
ITD1,HUA_15,DIRVOL,2023,234.0,,,,,,,,
ITD1,HUA_15,ORGVOL,2013,1387.0,,,,,,,,
ITD1,HUA_15,ORGVOL,2023,917.0,,,,,,,,
ITD1,HUA_15,TOTAL,2013,2422.0,,,,,,,,
ITD1,HUA_15,TOTAL,2023,1151.0,,,,,,,,
ITD1,HAUA_15,DIRVOL,2013,29.5,,,,,,,,
ITD1,HAUA_15,DIRVOL,2023,9.5,,,,,,,,
ITD1,HAUA_15,ORGVOL,2013,19.2,,,,,,,,
ITD1,HAUA_15,ORGVOL,2023,13.0,,,,,,,,
ITD1,HAUA_15,TOTAL,2013,24.7,,,,,,,,
ITD1,HAUA_15,TOTAL,2023,14.0,,,,,,,,
ITD2,PGE15_UAAV,DIRVOL,2013,35.0,,,,,,,,
ITD2,PGE15_UAAV,DIRVOL,2023,33.0,,,,,,,,
ITD2,PGE15_UAAV,ORGVOL,2013,67.0,,,,,,,,
ITD2,PGE15_UAAV,ORGVOL,2023,77.0,,,,,,,,
ITD2,PGE15_UAPV,DIRVOL,2013,7.9,,,,,,,,
ITD2,PGE15_UAPV,DIRVOL,2023,7.2,,,,,,,,
ITD2,PGE15_UAPV,ORGVOL,2013,14.8,,,,,,,,
ITD2,PGE15_UAPV,ORGVOL,2023,16.5,,,,,,,,
ITD2,PGE15_UAPV,TOTAL,2013,20.9,,,,,,,,
ITD2,PGE15_UAPV,TOTAL,2023,21.2,,,,,,,,
ITD2,HUA_15,DIRVOL,2013,386.0,,,,,,,,
ITD2,HUA_15,DIRVOL,2023,247.0,,,,,,,,
ITD2,HUA_15,ORGVOL,2013,1231.0,,,,,,,,
ITD2,HUA_15,ORGVOL,2023,1118.0,,,,,,,,
ITD2,HUA_15,TOTAL,2013,1617.0,,,,,,,,
ITD2,HUA_15,TOTAL,2023,1366.0,,,,,,,,
ITD2,HAUA_15,DIRVOL,2013,10.9,,,,,,,,
ITD2,HAUA_15,DIRVOL,2023,7.4,,,,,,,,
ITD2,HAUA_15,ORGVOL,2013,18.5,,,,,,,,
ITD2,HAUA_15,ORGVOL,2023,14.5,,,,,,,,
ITD2,HAUA_15,TOTAL,2013,17.2,,,,,,,,
ITD2,HAUA_15,TOTAL,2023,13.8,,,,,,,,
ITD3,PGE15_UAAV,DIRVOL,2013,322.0,,,,,,,,
ITD3,PGE15_UAAV,DIRVOL,2023,261.0,,,,,,,,
ITD3,PGE15_UAAV,ORGVOL,2013,458.0,,,,,,,,
ITD3,PGE15_UAAV,ORGVOL,2023,369.0,,,,,,,,
ITD3,PGE15_UAPV,DIRVOL,2013,7.6,,,,,,,,
ITD3,PGE15_UAPV,DIRVOL,2023,6.2,,,,,,,,
ITD3,PGE15_UAPV,ORGVOL,2013,10.9,,,,,,,,
ITD3,PGE15_UAPV,ORGVOL,2023,8.7,,,,,,,,
ITD3,PGE15_UAPV,TOTAL,2013,17.4,,,,,,,,
ITD3,PGE15_UAPV,TOTAL,2023,12.7,,,,,,,,
ITD3,HUA_15,DIRVOL,2013,4538.0,,,,,,,,
ITD3,HUA_15,DIRVOL,2023,3072.0,,,,,,,,
ITD3,HUA_15,ORGVOL,2013,8239.0,,,,,,,,
ITD3,HUA_15,ORGVOL,2023,5877.0,,,,,,,,
ITD3,HUA_15,TOTAL,2013,12777.0,,,,,,,,
ITD3,HUA_15,TOTAL,2023,8949.0,,,,,,,,
ITD3,HAUA_15,DIRVOL,2013,14.1,,,,,,,,
ITD3,HAUA_15,DIRVOL,2023,11.8,,,,,,,,
ITD3,HAUA_15,ORGVOL,2013,18.0,,,,,,,,
ITD3,HAUA_15,ORGVOL,2023,15.9,,,,,,,,
ITD3,HAUA_15,TOTAL,2013,17.4,,,,,,,,
ITD3,HAUA_15,TOTAL,2023,16.7,,,,,,,,
ITD4,PGE15_UAAV,DIRVOL,2013,75.0,,,,,,,,
ITD4,PGE15_UAAV,DIRVOL,2023,74.0,,,,,,,,
ITD4,PGE15_UAAV,ORGVOL,2013,98.0,,,,,,,,
ITD4,PGE15_UAAV,ORGVOL,2023,93.0,,,,,,,,
ITD4,PGE15_UAPV,DIRVOL,2013,7.1,,,,,,,,
ITD4,PGE15_UAPV,DIRVOL,2023,7.0,,,,,,,,
ITD4,PGE15_UAPV,ORGVOL,2013,9.2,,,,,,,,
ITD4,PGE15_UAPV,ORGVOL,2023,8.8,,,,,,,,
ITD4,PGE15_UAPV,TOTAL,2013,15.1,,,,,,,,
ITD4,PGE15_UAPV,TOTAL,2023,14.4,,,,,,,,
ITD4,HUA_15,DIRVOL,2013,1297.0,,,,,,,,
ITD4,HUA_15,DIRVOL,2023,649.0,,,,,,,,
ITD4,HUA_15,ORGVOL,2013,2859.0,,,,,,,,
ITD4,HUA_15,ORGVOL,2023,1697.0,,,,,,,,
ITD4,HUA_15,TOTAL,2013,4156.0,,,,,,,,
ITD4,HUA_15,TOTAL,2023,2346.0,,,,,,,,
ITD4,HAUA_15,DIRVOL,2013,17.2,,,,,,,,
ITD4,HAUA_15,DIRVOL,2023,8.8,,,,,,,,
ITD4,HAUA_15,ORGVOL,2013,29.1,,,,,,,,
ITD4,HAUA_15,ORGVOL,2023,18.3,,,,,,,,
ITD4,HAUA_15,TOTAL,2013,25.8,,,,,,,,
ITD4,HAUA_15,TOTAL,2023,15.5,,,,,,,,
ITD5,PGE15_UAAV,DIRVOL,2013,240.0,,,,,,,,
ITD5,PGE15_UAAV,DIRVOL,2023,234.0,,,,,,,,
ITD5,PGE15_UAAV,ORGVOL,2013,326.0,,,,,,,,
ITD5,PGE15_UAAV,ORGVOL,2023,301.0,,,,,,,,
ITD5,PGE15_UAPV,DIRVOL,2013,6.2,,,,,,,,
ITD5,PGE15_UAPV,DIRVOL,2023,6.0,,,,,,,,
ITD5,PGE15_UAPV,ORGVOL,2013,8.5,,,,,,,,
ITD5,PGE15_UAPV,ORGVOL,2023,7.8,,,,,,,,
ITD5,PGE15_UAPV,TOTAL,2013,13.7,,,,,,,,
ITD5,PGE15_UAPV,TOTAL,2023,11.7,,,,,,,,
ITD5,HUA_15,DIRVOL,2013,3849.0,,,,,,,,
ITD5,HUA_15,DIRVOL,2023,2714.0,,,,,,,,
ITD5,HUA_15,ORGVOL,2013,6502.0,,,,,,,,
ITD5,HUA_15,ORGVOL,2023,5370.0,,,,,,,,
ITD5,HUA_15,TOTAL,2013,10351.0,,,,,,,,
ITD5,HUA_15,TOTAL,2023,8084.0,,,,,,,,
ITD5,HAUA_15,DIRVOL,2013,16.0,,,,,,,,
ITD5,HAUA_15,DIRVOL,2023,11.6,,,,,,,,
ITD5,HAUA_15,ORGVOL,2013,20.0,,,,,,,,
ITD5,HAUA_15,ORGVOL,2023,17.8,,,,,,,,
ITD5,HAUA_15,TOTAL,2013,19.7,,,,,,,,
ITD5,HAUA_15,TOTAL,2023,17.9,,,,,,,,
ITE,PGE15_UAAV,DIRVOL,2013,702.0,,,,,,,,
ITE,PGE15_UAAV,DIRVOL,2023,500.0,,,,,,,,
ITE,PGE15_UAAV,ORGVOL,2013,823.0,,,,,,,,
ITE,PGE15_UAAV,ORGVOL,2023,592.0,,,,,,,,
ITE,PGE15_UAPV,DIRVOL,2013,6.8,,,,,,,,
ITE,PGE15_UAPV,DIRVOL,2023,4.9,,,,,,,,
ITE,PGE15_UAPV,ORGVOL,2013,7.9,,,,,,,,
ITE,PGE15_UAPV,ORGVOL,2023,5.8,,,,,,,,
ITE,PGE15_UAPV,TOTAL,2013,13.5,,,,,,,,
ITE,PGE15_UAPV,TOTAL,2023,8.8,,,,,,,,
ITE,HUA_15,DIRVOL,2013,11121.0,,,,,,,,
ITE,HUA_15,DIRVOL,2023,4800.0,,,,,,,,
ITE,HUA_15,ORGVOL,2013,14727.0,,,,,,,,
ITE,HUA_15,ORGVOL,2023,9400.0,,,,,,,,
ITE,HUA_15,TOTAL,2013,25848.0,,,,,,,,
ITE,HUA_15,TOTAL,2023,14201.0,,,,,,,,
ITE,HAUA_15,DIRVOL,2013,15.8,,,,,,,,
ITE,HAUA_15,DIRVOL,2023,9.6,,,,,,,,
ITE,HAUA_15,ORGVOL,2013,17.9,,,,,,,,
ITE,HAUA_15,ORGVOL,2023,15.9,,,,,,,,
ITE,HAUA_15,TOTAL,2013,18.5,,,,,,,,
ITE,HAUA_15,TOTAL,2023,15.8,,,,,,,,
ITE1,PGE15_UAAV,DIRVOL,2013,222.0,,,,,,,,
ITE1,PGE15_UAAV,DIRVOL,2023,206.0,,,,,,,,
ITE1,PGE15_UAAV,ORGVOL,2013,266.0,,,,,,,,
ITE1,PGE15_UAAV,ORGVOL,2023,243.0,,,,,,,,
ITE1,PGE15_UAPV,DIRVOL,2013,6.8,,,,,,,,
ITE1,PGE15_UAPV,DIRVOL,2023,6.4,,,,,,,,
ITE1,PGE15_UAPV,ORGVOL,2013,8.1,,,,,,,,
ITE1,PGE15_UAPV,ORGVOL,2023,7.5,,,,,,,,
ITE1,PGE15_UAPV,TOTAL,2013,14.0,,,,,,,,
ITE1,PGE15_UAPV,TOTAL,2023,11.3,,,,,,,,
ITE1,HUA_15,DIRVOL,2013,3453.0,,,,,,,,
ITE1,HUA_15,DIRVOL,2023,1956.0,,,,,,,,
ITE1,HUA_15,ORGVOL,2013,5598.0,,,,,,,,
ITE1,HUA_15,ORGVOL,2023,4447.0,,,,,,,,
ITE1,HUA_15,TOTAL,2013,9051.0,,,,,,,,
ITE1,HUA_15,TOTAL,2023,6403.0,,,,,,,,
ITE1,HAUA_15,DIRVOL,2013,15.5,,,,,,,,
ITE1,HAUA_15,DIRVOL,2023,9.5,,,,,,,,
ITE1,HAUA_15,ORGVOL,2013,21.1,,,,,,,,
ITE1,HAUA_15,ORGVOL,2023,18.3,,,,,,,,
ITE1,HAUA_15,TOTAL,2013,19.8,,,,,,,,
ITE1,HAUA_15,TOTAL,2023,17.6,,,,,,,,
ITE2,PGE15_UAAV,DIRVOL,2013,38.0,,,,,,,,
ITE2,PGE15_UAAV,DIRVOL,2023,27.0,,,,,,,,
ITE2,PGE15_UAAV,ORGVOL,2013,65.0,,,,,,,,
ITE2,PGE15_UAAV,ORGVOL,2023,49.0,,,,,,,,
ITE2,PGE15_UAPV,DIRVOL,2013,4.8,,,,,,,,
ITE2,PGE15_UAPV,DIRVOL,2023,3.5,,,,,,,,
ITE2,PGE15_UAPV,ORGVOL,2013,8.3,,,,,,,,
ITE2,PGE15_UAPV,ORGVOL,2023,6.5,,,,,,,,
ITE2,PGE15_UAPV,TOTAL,2013,12.3,,,,,,,,
ITE2,PGE15_UAPV,TOTAL,2023,8.8,,,,,,,,
ITE2,HUA_15,DIRVOL,2013,326.0,,,,,,,,
ITE2,HUA_15,DIRVOL,2023,223.0,,,,,,,,
ITE2,HUA_15,ORGVOL,2013,1082.0,,,,,,,,
ITE2,HUA_15,ORGVOL,2023,635.0,,,,,,,,
ITE2,HUA_15,TOTAL,2013,1409.0,,,,,,,,
ITE2,HUA_15,TOTAL,2023,858.0,,,,,,,,
ITE2,HAUA_15,DIRVOL,2013,8.7,,,,,,,,
ITE2,HAUA_15,DIRVOL,2023,8.4,,,,,,,,
ITE2,HAUA_15,ORGVOL,2013,16.6,,,,,,,,
ITE2,HAUA_15,ORGVOL,2023,12.9,,,,,,,,
ITE2,HAUA_15,TOTAL,2013,14.5,,,,,,,,
ITE2,HAUA_15,TOTAL,2023,13.0,,,,,,,,
ITE3,PGE15_UAAV,DIRVOL,2013,70.0,,,,,,,,
ITE3,PGE15_UAAV,DIRVOL,2023,61.0,,,,,,,,
ITE3,PGE15_UAAV,ORGVOL,2013,98.0,,,,,,,,
ITE3,PGE15_UAAV,ORGVOL,2023,98.0,,,,,,,,
ITE3,PGE15_UAPV,DIRVOL,2013,5.2,,,,,,,,
ITE3,PGE15_UAPV,DIRVOL,2023,4.7,,,,,,,,
ITE3,PGE15_UAPV,ORGVOL,2013,7.3,,,,,,,,
ITE3,PGE15_UAPV,ORGVOL,2023,7.5,,,,,,,,
ITE3,PGE15_UAPV,TOTAL,2013,11.6,,,,,,,,
ITE3,PGE15_UAPV,TOTAL,2023,10.4,,,,,,,,
ITE3,HUA_15,DIRVOL,2013,836.0,,,,,,,,
ITE3,HUA_15,DIRVOL,2023,629.0,,,,,,,,
ITE3,HUA_15,ORGVOL,2013,2089.0,,,,,,,,
ITE3,HUA_15,ORGVOL,2023,1608.0,,,,,,,,
ITE3,HUA_15,TOTAL,2013,2925.0,,,,,,,,
ITE3,HUA_15,TOTAL,2023,2238.0,,,,,,,,
ITE3,HAUA_15,DIRVOL,2013,12.0,,,,,,,,
ITE3,HAUA_15,DIRVOL,2023,10.3,,,,,,,,
ITE3,HAUA_15,ORGVOL,2013,21.3,,,,,,,,
ITE3,HAUA_15,ORGVOL,2023,16.4,,,,,,,,
ITE3,HAUA_15,TOTAL,2013,18.7,,,,,,,,
ITE3,HAUA_15,TOTAL,2023,16.5,,,,,,,,
ITE4,PGE15_UAAV,DIRVOL,2013,372.0,,,,,,,,
ITE4,PGE15_UAAV,DIRVOL,2023,207.0,,,,,,,,
ITE4,PGE15_UAAV,ORGVOL,2013,394.0,,,,,,,,
ITE4,PGE15_UAAV,ORGVOL,2023,202.0,,,,,,,,
ITE4,PGE15_UAPV,DIRVOL,2013,7.5,,,,,,,,
ITE4,PGE15_UAPV,DIRVOL,2023,4.2,,,,,,,,
ITE4,PGE15_UAPV,ORGVOL,2013,7.9,,,,,,,,
ITE4,PGE15_UAPV,ORGVOL,2023,4.1,,,,,,,,
ITE4,PGE15_UAPV,TOTAL,2013,13.8,,,,,,,,
ITE4,PGE15_UAPV,TOTAL,2023,6.7,,,,,,,,
ITE4,HUA_15,DIRVOL,2013,6506.0,,,,,,,,
ITE4,HUA_15,DIRVOL,2023,1991.0,,,,,,,,
ITE4,HUA_15,ORGVOL,2013,5958.0,,,,,,,,
ITE4,HUA_15,ORGVOL,2023,2710.0,,,,,,,,
ITE4,HUA_15,TOTAL,2013,12464.0,,,,,,,,
ITE4,HUA_15,TOTAL,2023,4701.0,,,,,,,,
ITE4,HAUA_15,DIRVOL,2013,17.5,,,,,,,,
ITE4,HAUA_15,DIRVOL,2023,9.6,,,,,,,,
ITE4,HAUA_15,ORGVOL,2013,15.1,,,,,,,,
ITE4,HAUA_15,ORGVOL,2023,13.4,,,,,,,,
ITE4,HAUA_15,TOTAL,2013,18.2,,,,,,,,
ITE4,HAUA_15,TOTAL,2023,14.1,,,,,,,,
ITF,PGE15_UAAV,DIRVOL,2013,502.0,,,,,,,,
ITF,PGE15_UAAV,DIRVOL,2023,329.0,,,,,,,,
